Time,Open,High,Low,Last,Change,Volume
11/29/11,197.99,199.55,197.91,198.64,0.33,"5,443,300"
11/28/11,197.67,199.49,197.39,198.31,0.91,"3,181,700"
11/25/11,197.41,197.51,196.48,197.4,-0.19,"1,739,200"
11/24/11,198.41,199.01,197.57,197.59,-0.77,"614,600"
11/23/11,198.94,199.38,197.4,198.36,-1.6,"2,480,100"
11/22/11,201.69,201.98,199.68,199.96,-2.05,"2,776,500"
11/21/11,200.32,202.01,199.77,202.01,0.71,"2,545,400"
11/18/11,202.69,202.82,201.23,201.3,-0.83,"2,615,900"
11/17/11,203.47,204.14,201.57,202.13,-1.58,"5,437,000"
11/16/11,204.15,205.55,203.61,203.71,-1.43,"6,033,100"
11/15/11,204.13,205.25,204.13,205.14,0.79,"3,268,000"
11/14/11,204.99,205.46,203.66,204.35,-0.64,"1,590,200"
11/11/11,205.88,206.2,204.82,204.99,-0.28,"2,095,500"
11/10/11,203.91,205.44,203.27,205.27,0.88,"2,452,900"
11/09/11,204.21,206.58,203.83,204.39,-2.19,"3,246,900"
11/08/11,206.53,207.31,205.52,206.58,0.89,"2,608,800"
11/07/11,204.5,206.27,204.5,205.69,0.67,"2,212,300"
11/04/11,205.74,206.46,204.14,205.02,-0.81,"1,954,700"
11/03/11,204.49,206.71,203.62,205.83,2.27,"4,109,100"
11/02/11,205.08,206.17,203.46,203.56,-0.8,"4,164,700"
11/01/11,201.01,205.31,200.1,204.36,0.48,"3,791,500"
10/31/11,205.06,206.79,203.79,203.88,-2.36,"2,660,000"
10/28/11,207.58,208.71,205.59,206.24,-1.42,"2,681,700"
10/27/11,206.75,209.05,205.32,207.66,2.46,"6,292,700"
10/26/11,203.66,205.64,203.28,205.2,1.92,"2,691,400"
10/25/11,202.5,204.59,202.07,203.28,0.13,"2,663,100"
10/24/11,204.48,205.16,202.95,203.15,-0.92,"2,285,300"
10/21/11,204.81,205.24,202.69,204.07,0.22,"2,300,000"
10/20/11,202.27,204.07,201.83,203.85,1.15,"2,887,700"
10/19/11,202.44,203.27,201.24,202.7,-0.08,"2,659,400"
10/18/11,203.02,203.56,201.6,202.78,0.34,"2,256,100"
10/17/11,202.19,203.22,201.59,202.44,0.18,"2,402,700"
10/14/11,203.04,203.35,201.4,202.26,-0.04,"2,949,600"
10/13/11,203.41,203.41,201.08,202.3,-0.59,"3,509,400"
10/12/11,203.33,204.14,201.57,202.89,1.69,"2,953,700"
10/11/11,199.88,201.67,198.78,201.2,3.12,"3,017,200"
10/07/11,201.12,202.04,198.08,198.08,-2.5,"2,992,200"
10/06/11,197.96,200.61,196.16,200.58,2.9,"3,871,600"
10/05/11,196.68,199.35,195.84,197.68,1.63,"3,470,700"
10/04/11,195.55,197.85,193.09,196.05,-1.84,"3,876,500"
10/03/11,199.85,201.11,197.42,197.89,-3.02,"3,205,300"
09/30/11,199.78,201.68,199.26,200.91,0.3,"3,858,800"
09/29/11,201.51,202.37,198.76,200.61,0.14,"3,171,900"
09/28/11,200.77,202.54,199.98,200.47,0.19,"3,997,500"
09/27/11,198.67,202.06,197.11,200.28,3.17,"5,039,600"
09/26/11,195.53,197.11,193.57,197.11,1.52,"4,853,600"
09/23/11,193.09,195.61,193.09,195.59,0.62,"4,464,300"
09/22/11,195.52,198.76,192.44,194.97,-3.79,"4,580,300"
09/21/11,199.45,200.64,198.29,198.76,-0.94,"2,291,400"
09/20/11,198.78,200.42,198.16,199.7,1.52,"3,658,500"
09/19/11,196.42,199.22,196.03,198.18,1.12,"2,446,400"
09/16/11,198.35,199.86,196.86,197.06,-1.38,"6,707,100"
09/15/11,198.09,198.44,196.62,198.44,1.82,"4,451,100"
09/14/11,196.52,197.62,195.56,196.62,1.06,"4,456,800"
09/13/11,193.67,196.21,193.35,195.56,2.21,"3,202,600"
09/12/11,194.48,195.17,192.55,193.35,-1.82,"4,303,000"
09/09/11,197.41,198.15,194.8,195.17,-2.61,"4,722,500"
09/08/11,197.2,199.43,197.16,197.78,-0.07,"5,027,800"
09/07/11,195.86,197.94,195.04,197.85,2.82,"6,357,600"
09/06/11,192.94,195.17,191.67,195.03,-0.42,"3,812,300"
09/02/11,196.08,197.33,195.22,195.45,-1.88,"2,350,600"
09/01/11,198.86,200.16,197,197.33,-0.84,"4,545,700"
08/31/11,196.98,198.77,196.1,198.17,1.23,"3,538,200"
08/30/11,195.72,197.38,195.39,196.94,1.09,"2,823,400"
08/29/11,195.03,196.7,194.59,195.85,1.26,"2,567,700"
08/26/11,192,195.18,191.55,194.59,0.99,"3,402,200"
08/25/11,194.48,194.48,193.02,193.6,-0.84,"4,104,600"
08/24/11,193.42,195.41,193.02,194.44,0.62,"4,118,500"
08/23/11,192.04,193.9,190.89,193.82,2.93,"4,197,300"
08/22/11,192.23,192.23,190.13,190.89,0.55,"3,029,000"
08/19/11,189.67,193.28,189.67,190.34,-1.26,"4,151,500"
08/18/11,192.82,194.77,190.77,191.6,-3.17,"3,706,500"
08/17/11,195.84,197.69,194.41,194.77,-0.17,"3,985,500"
08/16/11,197.49,197.62,194.72,194.94,-2.68,"3,967,600"
08/15/11,198.62,199.62,197.58,197.62,-0.18,"2,592,000"
08/12/11,198.9,198.9,196.71,197.8,0.03,"3,465,400"
08/11/11,193.1,197.97,191.37,197.77,4.31,"3,930,100"
08/10/11,193.95,194.05,189.76,193.46,0,"4,980,000"
08/09/11,190.05,193.46,188.23,193.46,3.76,"12,149,100"
08/08/11,188.81,192.92,188.81,189.7,-3.22,"7,446,700"
08/05/11,196.12,197.16,190.77,192.92,-4.24,"6,148,800"
08/04/11,199.88,200.6,195.61,197.16,-3.44,"4,534,600"
08/03/11,199.63,200.87,198.76,200.6,0.21,"3,748,700"
08/02/11,203.96,203.96,200.37,200.39,-3.11,"3,000,900"
07/29/11,204.36,205,203.08,203.5,-1.4,"2,906,800"
07/28/11,204.11,205.32,203.3,204.9,0.28,"3,613,300"
07/27/11,206.93,207.36,204.23,204.62,-2.74,"2,063,000"
07/26/11,208.79,209.1,207.36,207.36,-1.3,"4,710,600"
07/25/11,208.51,209.35,207.96,208.66,-0.28,"3,334,500"
07/22/11,207.59,209.08,207.41,208.94,1.46,"2,268,200"
07/21/11,207.27,208.64,207.13,207.48,0.26,"3,856,500"
07/20/11,207.51,208.04,207.03,207.22,-0.81,"5,720,200"
07/19/11,206.25,209.06,206.25,208.03,1.39,"2,634,500"
07/18/11,206.03,206.91,205.7,206.64,0.51,"2,291,400"
07/15/11,206.97,206.98,205.48,206.13,-0.44,"2,095,300"
07/14/11,206.37,207.1,206.04,206.57,0.19,"2,425,300"
07/13/11,204.9,207.39,204.9,206.38,1.2,"2,618,700"
07/12/11,201.42,205.18,201.42,205.18,2.64,"3,244,700"
07/11/11,204,204.48,202.04,202.54,-1.94,"2,775,300"
07/08/11,203.43,205.22,203.43,204.48,0.6,"3,587,700"
07/07/11,204.88,205.17,203.64,203.88,-0.74,"3,273,800"
07/06/11,205.69,205.97,204.49,204.62,-0.74,"3,395,900"
07/05/11,205.19,206.22,204.43,205.36,0.93,"3,639,200"
07/04/11,204.01,205.26,203.6,204.43,0.57,"2,145,300"
06/30/11,202.45,204.06,202.21,203.86,1.65,"4,180,600"
06/29/11,202.99,203.25,201.84,202.21,0.02,"3,827,000"
06/28/11,201.36,202.54,201.16,202.19,1.03,"2,879,100"
06/27/11,200,201.26,199.95,201.16,1.14,"2,287,300"
06/24/11,201.25,201.68,199.92,200.02,-1.19,"2,494,800"
06/23/11,202.18,202.93,200.33,201.21,-1.72,"2,574,100"
06/22/11,201.27,203.62,201.27,202.93,1.07,"5,883,300"
06/21/11,201.53,202.57,201.4,201.86,0.28,"5,026,700"
06/20/11,199.61,201.87,199.46,201.58,1.62,"3,023,500"
06/17/11,200.2,201.6,199.81,199.96,-0.4,"5,992,600"
06/16/11,200.83,201.68,200,200.36,-0.87,"2,525,000"
06/15/11,201.34,202.17,200.08,201.23,-0.94,"2,645,800"
06/14/11,201.44,202.62,201.03,202.17,1.06,"4,799,400"
06/13/11,200.63,201.83,200.37,201.11,-0.69,"2,565,800"
06/10/11,203.31,203.94,201.25,201.8,-1.78,"3,522,300"
06/09/11,202.81,203.58,201.95,203.58,0.54,"3,972,400"
06/08/11,203.72,204.32,202.36,203.04,-1.28,"10,774,700"
06/07/11,203.74,206.57,203.6,204.32,0.14,"1,999,800"
06/06/11,205.38,206.09,203.49,204.18,-1.71,"1,716,300"
06/03/11,205.26,206.37,204.21,205.89,-0.48,"2,799,900"
06/02/11,206.15,207.56,206.03,206.37,0.24,"5,705,700"
06/01/11,209.22,210.38,206.03,206.13,-3.68,"4,591,500"
05/31/11,210.37,210.88,209.38,209.81,-0.11,"4,772,100"
05/30/11,209.81,210.57,209.6,209.92,0.02,"674,300"
05/27/11,210.62,211.59,209.59,209.9,-0.74,"3,042,000"
05/26/11,210.12,210.84,209.79,210.64,0.17,"3,076,900"
05/25/11,209.35,210.5,209.32,210.47,0.5,"2,444,800"
05/24/11,209.34,210.55,208.04,209.97,0.09,"2,670,900"
05/20/11,207.14,209.88,206.94,209.88,2.33,"3,185,000"
05/19/11,206.92,207.79,206.24,207.55,1.3,"2,236,400"
05/18/11,204.89,206.81,203.45,206.25,1.6,"3,092,300"
05/17/11,204.76,205.24,204.24,204.65,-0.29,"5,326,500"
05/16/11,205.47,205.86,204.49,204.94,-0.85,"2,174,700"
05/13/11,206,206.41,205.3,205.79,-0.04,"1,819,000"
05/12/11,205.2,206.36,203.89,205.83,-0.53,"3,215,700"
05/11/11,206.92,207.53,205.69,206.36,-0.71,"3,656,000"
05/10/11,206.52,207.41,205.33,207.07,0.17,"2,833,900"
05/09/11,205.65,207.3,205.47,206.9,1.43,"2,627,400"
05/06/11,204.14,205.47,203.34,205.47,1.94,"3,375,900"
05/05/11,202.42,203.88,202.17,203.53,-0.34,"3,041,500"
05/04/11,201.91,203.97,201.91,203.87,1.62,"3,237,300"
05/03/11,204.36,204.61,201.75,202.25,-2.36,"2,736,200"
05/02/11,203.01,205.08,202.48,204.61,2.13,"2,954,500"
04/29/11,201.47,202.48,201.17,202.48,0.8,"2,785,100"
04/28/11,201.91,202.34,201.1,201.68,0.14,"4,838,500"
04/27/11,204.12,204.18,201.54,201.54,-2.37,"3,002,100"
04/26/11,202.74,204.83,202.35,203.91,1.56,"2,757,300"
04/25/11,202.49,203.08,202.09,202.35,-0.4,"3,446,300"
04/21/11,203.97,204.71,202.48,202.75,-0.93,"1,794,000"
04/20/11,202.93,203.95,202.02,203.68,1.66,"2,914,600"
04/19/11,202.78,203.2,201.67,202.02,-1.18,"5,407,100"
04/18/11,201.41,203.44,200.87,203.2,1.53,"2,958,100"
04/15/11,200.72,202.34,200.65,201.67,0.55,"3,015,200"
04/14/11,200.73,201.95,199.87,201.12,0.77,"2,755,700"
04/13/11,200.02,201.31,199.71,200.35,0.64,"2,976,200"
04/12/11,199.71,200.96,198.3,199.71,-1.25,"2,883,900"
04/11/11,200.18,201.68,199.95,200.96,0.24,"2,889,100"
04/08/11,200.93,200.97,199.89,200.72,0.62,"2,887,100"
04/07/11,201.03,201.24,200.1,200.1,-0.98,"3,183,400"
04/06/11,201.87,202.35,200.6,201.08,-0.75,"3,332,400"
04/05/11,200.58,201.92,200.46,201.83,1.35,"2,756,100"
04/04/11,201.95,201.95,200.37,200.48,-1.33,"2,754,800"
04/01/11,200.52,201.86,200.52,201.81,1.19,"3,986,200"
03/31/11,201.29,201.61,200.22,200.62,-0.32,"4,627,100"
03/30/11,200.31,201.52,199.92,200.94,1.02,"4,029,700"
03/29/11,198.9,200.71,198.79,199.92,0.98,"3,670,900"
03/28/11,199.59,200.19,198.58,198.94,-0.51,"2,622,200"
03/25/11,198.81,200.49,198.81,199.45,0.28,"3,013,100"
03/24/11,199.27,199.56,198.59,199.17,-0.31,"2,161,700"
03/23/11,198.59,199.85,198.22,199.48,0.52,"2,184,800"
03/22/11,200.7,201.37,198.96,198.96,-1.73,"2,068,300"
03/21/11,197.81,201.02,196.58,200.69,4.11,"2,668,600"
03/18/11,197.43,197.74,196.35,196.58,-0.69,"5,947,000"
03/17/11,197.54,198.21,195.89,197.27,0.7,"4,584,400"
03/16/11,194.74,196.67,194.19,196.57,1.21,"2,894,300"
03/15/11,195.09,196.78,192.56,195.36,-1.52,"2,835,800"
03/14/11,196.14,196.93,195.65,196.88,0.36,"2,923,600"
03/11/11,196.91,197.86,196.32,196.52,-1.34,"3,071,000"
03/10/11,198.12,198.98,196.27,197.86,-1.12,"5,076,700"
03/09/11,198.93,199.52,198.1,198.98,0.72,"6,271,100"
03/08/11,198.89,199.51,197.99,198.26,-0.37,"3,687,400"
03/07/11,200.84,201.14,198.63,198.63,-2.04,"2,688,100"
03/04/11,201.55,201.59,200.63,200.67,-0.45,"2,698,300"
03/03/11,198.67,201.29,198.58,201.12,2.18,"4,314,900"
03/02/11,199.33,199.73,198.73,198.94,-0.38,"4,448,800"
03/01/11,200.1,201.03,198.87,199.32,-0.86,"5,279,400"
02/28/11,199.41,200.95,199.01,200.18,0.66,"4,390,700"
02/25/11,198.28,199.52,198.07,199.52,1.45,"4,900,700"
02/24/11,196.19,198.46,196.16,198.07,1.91,"4,433,800"
02/23/11,198.21,198.4,196.03,196.16,-2.24,"5,381,900"
02/22/11,199.81,201.07,197.95,198.4,-2.75,"4,041,300"
02/18/11,201.14,201.88,200.78,201.15,-0.23,"4,304,600"
02/17/11,199.82,201.38,199.42,201.38,1.85,"3,431,600"
02/16/11,199.75,200.28,199.28,199.53,0.14,"3,920,100"
02/15/11,199.12,200.26,199.01,199.39,0.22,"4,678,100"
02/14/11,197.56,199.38,197.26,199.17,1.91,"4,246,400"
02/11/11,195.63,197.64,195.63,197.26,1.39,"6,241,600"
02/10/11,195.61,196.57,195.08,195.87,-0.16,"5,907,500"
02/09/11,195.48,196.12,194.83,196.03,0.66,"3,227,400"
02/08/11,195.98,196.33,195.16,195.37,-0.74,"5,928,600"
02/07/11,197.44,197.49,195.25,196.11,-0.89,"11,476,100"
02/04/11,195.56,197.27,194.61,197,1.2,"6,908,100"
02/03/11,196.27,196.52,195.36,195.8,-0.38,"6,605,700"
02/02/11,197.43,197.86,196.01,196.18,-1.01,"3,538,300"
02/01/11,195.76,197.76,195.23,197.19,1.96,"5,354,400"
01/31/11,194.77,196.08,194.47,195.23,0.76,"5,951,100"
01/28/11,194.53,194.9,193.99,194.47,0.13,"5,388,000"
01/27/11,195.53,196.89,194.1,194.34,-2.55,"7,418,700"
01/26/11,197.4,197.58,196.45,196.89,0.32,"7,048,900"
01/25/11,197.16,197.53,195.48,196.57,-0.26,"4,511,600"
01/24/11,196.17,197.48,195.36,196.83,1.47,"4,219,500"
01/21/11,195.97,196.14,195,195.36,-0.38,"11,602,300"
01/20/11,196.3,196.77,195.35,195.74,-1.03,"6,485,400"
01/19/11,197.25,197.5,195.99,196.77,-0.73,"12,524,400"
01/18/11,197.31,197.53,195.73,197.5,0.52,"21,158,900"
01/17/11,197.51,198.31,196.8,196.98,-0.9,"9,113,200"
01/14/11,198.37,198.57,197.38,197.88,-0.51,"5,218,000"
01/13/11,198.62,198.62,197.06,198.39,0.1,"6,173,500"
01/12/11,198.04,198.49,197.4,198.29,0.67,"6,244,800"
01/11/11,197.91,199.14,197.38,197.62,0,"7,665,700"
01/10/11,198.14,198.47,195.7,197.62,-0.89,"7,248,900"
01/07/11,196.71,198.51,196.71,198.51,1.7,"10,948,300"
01/06/11,196.08,196.87,195.86,196.81,0.65,"5,363,400"
01/05/11,197.52,197.53,195.86,196.16,-1.41,"4,925,900"
01/04/11,197.49,197.7,196.2,197.57,1.28,"6,354,700"
12/31/10,196.73,196.99,196.21,196.29,-0.47,"1,570,700"
12/30/10,196.77,197.39,196.18,196.76,0.23,"1,859,600"
12/29/10,196.19,196.77,195.81,196.53,0.37,"1,598,900"
12/24/10,196.13,196.3,195.66,196.16,0.12,"422,100"
12/23/10,195.64,196.34,194.58,196.04,0.34,"2,480,800"
12/22/10,195.16,195.81,194.85,195.7,0.45,"2,788,700"
12/21/10,192.99,195.39,192.69,195.25,2.59,"2,692,900"
12/20/10,193.69,193.73,192.66,192.66,-0.72,"3,168,100"
12/17/10,194.77,194.84,192.98,193.38,-1.43,"9,344,200"
12/16/10,194.54,195.05,193.13,194.81,1.2,"7,725,700"
12/15/10,192.27,193.78,192.07,193.61,1.13,"5,287,800"
12/14/10,191.88,193.34,191.53,192.48,0.95,"4,387,200"
12/13/10,190.37,192.51,190.33,191.53,0.89,"6,747,500"
12/10/10,190.69,190.88,190,190.64,0.19,"2,774,400"
12/09/10,190.86,191,190.27,190.45,0,"4,625,300"
12/08/10,191.38,191.57,190.43,190.45,-1.09,"3,512,300"
12/07/10,191.59,191.88,190.64,191.54,-0.11,"4,927,900"
12/06/10,191.48,191.65,190.42,191.65,0.23,"3,056,000"
12/03/10,191.37,192.55,190.62,191.42,-0.64,"4,403,600"
12/02/10,192.57,193.44,191.81,192.06,0.1,"5,230,400"
12/01/10,191.92,193.18,191.4,191.96,0.56,"4,572,600"
11/30/10,189.94,191.84,189.56,191.4,0.65,"5,861,800"
11/29/10,191.83,192.05,189.9,190.75,-1.3,"4,092,900"
11/26/10,191.45,192.19,191.1,192.05,0.12,"4,351,700"
11/25/10,192.1,192.49,191.4,191.93,-0.39,"1,561,500"
11/24/10,191.35,192.32,191.18,192.32,1.06,"7,105,200"
11/23/10,191.65,192.26,191.07,191.26,-0.99,"2,381,300"
11/22/10,192.45,192.89,191.82,192.25,0.01,"2,683,500"
11/19/10,191.91,193.1,191.45,192.24,0.43,"2,451,500"
11/18/10,190.56,193.36,190.22,191.81,1.64,"3,699,000"
11/17/10,189.49,190.47,188.28,190.17,0.09,"2,506,100"
11/16/10,190.59,191.37,188.5,190.08,-1.04,"3,427,200"
11/15/10,189.39,191.92,189.39,191.12,1.21,"2,080,400"
11/12/10,189.97,190.48,187.99,189.91,-0.57,"4,098,500"
11/11/10,191.72,191.72,190.03,190.48,-1.14,"3,515,900"
11/10/10,190.75,192.01,189.72,191.62,0.66,"3,256,900"
11/09/10,192.96,192.96,189.96,190.96,-1.34,"4,574,600"
11/08/10,192.77,193.15,192.15,192.3,-0.03,"4,213,600"
11/05/10,193.47,194.55,192.22,192.33,-1.07,"6,054,700"
11/04/10,194.72,194.96,193.35,193.4,0.05,"10,288,800"
11/03/10,195.25,195.42,192.75,193.35,-1.63,"3,630,100"
11/02/10,196.35,196.53,194.92,194.98,-1.24,"3,158,400"
11/01/10,196.61,197.06,195.43,196.22,0.11,"2,716,400"
10/29/10,193.1,196.49,192.89,196.11,3.13,"4,562,100"
10/28/10,193.67,194.39,192.25,192.98,-0.58,"3,368,500"
10/27/10,193.7,194.59,192.42,193.56,-1.03,"4,320,000"
10/26/10,191.98,195.24,191.64,194.59,2.42,"6,723,900"
10/25/10,193.15,193.21,191.65,192.17,-0.61,"3,108,100"
10/22/10,191.96,192.78,191.49,192.78,0.94,"2,148,400"
10/21/10,192.17,192.9,191.66,191.84,-0.1,"4,064,100"
10/20/10,190.42,192.14,190.19,191.94,1.47,"4,144,000"
10/19/10,189.66,191.11,189.21,190.47,0.14,"2,539,600"
10/18/10,188.39,190.33,188.39,190.33,1.81,"2,281,600"
10/15/10,188.17,189.26,187.74,188.52,0.78,"2,852,300"
10/14/10,188.61,188.78,187.16,187.74,-0.46,"3,562,700"
10/13/10,189.08,189.37,188.2,188.2,-0.51,"5,535,900"
10/12/10,188.71,188.91,187.98,188.71,0.6,"4,384,500"
10/08/10,187.1,188.2,186.72,188.11,1.39,"4,303,700"
10/07/10,186.36,186.95,185.1,186.72,-0.23,"3,479,500"
10/06/10,187.45,187.58,186.37,186.95,-0.2,"3,761,300"
10/05/10,186.43,187.77,186.17,187.15,1,"6,220,200"
10/04/10,186.08,186.6,184.65,186.15,0.15,"3,343,700"
10/01/10,187.99,189.36,186,186,-1.89,"5,058,800"
09/30/10,187.41,188.4,186.45,187.89,0.54,"5,287,100"
09/29/10,185.77,188.24,185.72,187.35,1.22,"3,622,700"
09/28/10,185.51,186.26,184.34,186.13,0.47,"3,273,900"
09/27/10,186.99,187.8,185.37,185.66,-1.58,"3,411,900"
09/24/10,186.31,187.54,185.88,187.24,1.32,"3,355,200"
09/23/10,186.62,187.47,185.43,185.92,-1.55,"3,889,600"
09/22/10,187.46,188.4,186.52,187.47,0.09,"4,287,900"
09/21/10,186.54,187.66,185.62,187.38,1.29,"4,351,500"
09/20/10,184.59,186.46,183.83,186.09,1.69,"3,225,400"
09/17/10,186.61,186.77,184.24,184.4,-1.29,"9,325,100"
09/16/10,184.11,185.96,183.75,185.69,1.46,"4,853,800"
09/15/10,184.61,185.17,182.65,184.23,-0.52,"3,804,000"
09/14/10,184.76,186.1,184.28,184.75,0.04,"3,394,700"
09/13/10,185.61,185.96,184.1,184.71,-0.52,"2,816,900"
09/10/10,184.56,185.33,184.43,185.23,0.16,"4,475,600"
09/09/10,186.1,186.39,183.68,185.07,-0.45,"4,916,300"
09/08/10,186.48,186.91,184.75,185.52,-0.4,"3,534,900"
09/07/10,187.62,187.97,185.64,185.92,-0.8,"2,533,300"
09/03/10,186.68,188.41,185.88,186.72,0.28,"3,394,000"
09/02/10,186.71,187.76,185.61,186.44,-0.38,"5,556,400"
09/01/10,184.49,186.93,184.01,186.82,2.81,"7,091,200"
08/31/10,184.99,185.74,182.65,184.01,-1.4,"3,795,200"
08/30/10,185.98,186.8,185.23,185.41,-0.55,"2,703,600"
08/27/10,183.83,186.48,183.36,185.96,2.54,"3,875,100"
08/26/10,183.13,183.49,182.43,183.42,1,"2,837,600"
08/25/10,181.82,182.97,180.33,182.42,-0.55,"4,061,300"
08/24/10,178.62,183.47,178.57,182.97,3.21,"4,832,600"
08/23/10,181.12,181.47,179.38,179.76,-1.23,"2,512,300"
08/20/10,180.09,180.99,178.59,180.99,0.49,"2,385,500"
08/19/10,181.21,182.07,179.41,180.5,-1.56,"4,199,500"
08/18/10,181.12,182.27,180.27,182.06,0.63,"2,967,800"
08/17/10,180.23,182.37,179.61,181.43,1.06,"3,795,700"
08/16/10,179.02,180.48,178.46,180.37,1.13,"3,119,900"
08/13/10,177.24,179.25,177.24,179.24,1.97,"2,496,500"
08/12/10,175.5,177.56,174.53,177.27,1.2,"7,495,000"
08/11/10,177.86,178.44,175.3,176.07,-2.37,"5,028,700"
08/10/10,178.48,179.13,177.28,178.44,-0.64,"3,028,200"
08/09/10,179.41,179.49,178.25,179.08,0.07,"2,503,200"
08/06/10,179.55,180.13,177.12,179.01,-1.12,"5,158,100"
08/05/10,178.96,180.64,178.87,180.13,1.03,"7,463,300"
08/04/10,178.3,179.75,177.56,179.1,1.54,"4,087,200"
08/03/10,178.87,179.26,176.77,177.56,0.74,"3,935,400"
07/30/10,177.78,178.33,176.42,176.82,-1.37,"4,250,400"
07/29/10,179.43,179.57,177.81,178.19,-0.89,"4,815,000"
07/28/10,177.54,179.08,177.41,179.08,1.58,"3,808,300"
07/27/10,178.06,178.08,177.01,177.5,0.11,"3,229,200"
07/26/10,176.52,177.77,175.83,177.39,1.16,"2,986,600"
07/23/10,177.31,177.44,175.01,176.23,-1.28,"5,178,700"
07/22/10,176.89,177.76,176.44,177.51,0.7,"4,432,800"
07/21/10,176.76,177,175.46,176.81,0.48,"3,676,500"
07/20/10,173.38,176.4,173.06,176.33,1.83,"3,009,300"
07/19/10,172.84,174.5,172.47,174.5,1.43,"2,204,300"
07/16/10,174.24,174.24,171.38,173.07,-0.99,"2,551,600"
07/15/10,171.93,174.06,171.05,174.06,2.49,"4,751,700"
07/14/10,173.58,173.65,171.47,171.57,-2.18,"2,333,800"
07/13/10,173.92,174.67,173,173.75,0.75,"4,654,500"
07/12/10,170.83,173.13,170.61,173,2.22,"3,923,000"
07/09/10,168.97,170.78,168.56,170.78,1.56,"3,252,400"
07/08/10,168.61,169.3,167.31,169.22,1.46,"6,397,300"
07/07/10,165.7,167.93,164.84,167.76,1.88,"5,171,900"
07/06/10,163.65,165.9,163.45,165.88,2.46,"5,472,300"
07/05/10,162.71,163.86,162.36,163.42,-0.44,"1,045,800"
07/02/10,163.79,164.79,163.06,163.86,0.23,"2,316,400"
06/30/10,161.34,164.64,160.93,163.63,1.76,"3,838,100"
06/29/10,164.38,164.88,161.79,161.87,-3.06,"5,984,300"
06/28/10,165.92,166.01,164.87,164.93,-1.08,"2,979,400"
06/25/10,166.06,167.06,165.35,166.01,-0.4,"3,069,600"
06/24/10,168,168.51,166.22,166.41,-2.1,"2,376,700"
06/23/10,168.63,169.63,167.82,168.51,-0.34,"4,146,200"
06/22/10,169.79,170.26,168.65,168.85,-1.22,"2,527,800"
06/21/10,169.05,170.41,168.62,170.07,1.45,"3,702,100"
06/18/10,170.61,170.88,168.54,168.62,-1.98,"8,265,600"
06/17/10,170.94,171.03,169.7,170.6,-0.27,"3,074,900"
06/16/10,171.18,171.25,170.42,170.87,-0.36,"2,175,100"
06/15/10,169.3,171.23,168.97,171.23,2.16,"2,916,800"
06/14/10,170.48,171.03,168.99,169.07,-0.96,"4,584,800"
06/11/10,170.3,171.82,169.57,170.03,-1.67,"3,530,700"
06/10/10,169.17,171.78,168.89,171.7,2.81,"3,849,000"
06/09/10,169.02,170.46,168.89,168.89,-0.09,"6,196,800"
06/08/10,169.41,169.79,167.45,168.98,-0.81,"6,080,500"
06/07/10,167.97,170.83,167.68,169.79,1.93,"5,463,300"
06/04/10,168.95,170.2,167.5,167.86,-2.34,"4,747,200"
06/03/10,171.12,171.42,169.06,170.2,-0.42,"3,383,600"
06/02/10,168.2,170.63,167.85,170.62,2.47,"3,733,500"
06/01/10,169.29,170.68,168.05,168.15,-2.19,"4,145,700"
05/31/10,171.2,171.2,169.61,170.34,0.41,"1,150,000"
05/28/10,170.68,172.04,169.93,169.93,-0.49,"2,611,000"
05/27/10,168.5,171.86,168,170.42,2.42,"4,291,300"
05/26/10,168.88,169.12,167.44,168,-0.43,"5,709,800"
05/25/10,165.38,168.43,165.29,168.43,1.08,"5,588,100"
05/21/10,165.71,167.99,165.06,167.35,-0.09,"6,505,400"
05/20/10,167.73,169.54,167.02,167.44,-2.1,"6,680,000"
05/19/10,170.75,171.62,168.55,169.54,-1.78,"3,969,500"
05/18/10,171.93,173.09,171.2,171.32,-0.22,"5,308,200"
05/17/10,170.92,171.74,170.01,171.54,0.19,"3,776,900"
05/14/10,171.28,172.01,169.95,171.35,-0.66,"3,950,800"
05/13/10,172.06,172.06,170.85,172.01,0.11,"2,839,100"
05/12/10,171.75,171.91,170.64,171.9,0.84,"6,919,300"
05/11/10,170.15,171.99,170.14,171.06,0.34,"4,552,100"
05/10/10,171.29,171.51,167.67,170.72,3.05,"4,237,100"
05/07/10,167.48,168.44,165.93,167.67,-0.77,"5,345,100"
05/06/10,167.68,169.02,165.52,168.44,0.17,"6,278,800"
05/05/10,169.24,170.18,168.1,168.27,-1.91,"6,268,500"
05/04/10,170.58,171.13,169.4,170.18,-0.55,"7,689,000"
05/03/10,171.01,171.65,170.17,170.73,-0.14,"3,727,800"
04/30/10,171.59,171.87,170.3,170.87,-0.81,"7,940,100"
04/29/10,170.92,172,170.65,171.68,0.92,"7,711,000"
04/28/10,172.15,172.77,170.72,170.76,-1.82,"5,438,100"
04/27/10,173.92,173.99,172.11,172.58,-1.09,"4,275,600"
04/26/10,174.78,174.91,173.37,173.67,-0.76,"5,713,800"
04/23/10,173.74,174.95,173.56,174.43,0.74,"7,376,900"
04/22/10,172.96,173.69,172.35,173.69,0.69,"4,834,600"
04/21/10,172.48,173.06,172.19,173,0.41,"3,747,300"
04/20/10,171.83,172.94,171.44,172.59,1.15,"5,593,400"
04/19/10,171.73,172.16,170.19,171.44,-0.72,"4,038,300"
